q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,t1,t2,t3,t4,t5,t6
5.220844099009034e-06,0.46178045750330554,-0.3926965915407687,-8.598816262733991e-06,-0.19999124582861044,4.317879809850545e-05,0.0026104220495045166,-0.009465147921932487,0.001245078977731339,-0.004299408131366996,0.004377085694782344,0.021589399049252722,-0.026573311818713065,20.44562620698609,-32.711332202532255,-19.73209475680317,-10.0332511664445,19.13529700790517
1.5600559663435536e-05,0.46174267130433577,-0.39269157290750095,-2.5980620095724502e-05,-0.19997377917313916,0.00012745763642636217,0.005189857782213251,-0.018893099484878707,0.0025093166338685724,-0.008690901916495256,0.008733327735645197,0.04213941916392836,-0.02935310688202473,20.478471773547852,-32.67714962052443,-19.688315132021405,-10.155980957343505,18.31052222836336
3.109110698202502e-05,0.4616860547213103,-0.39268396847755327,-5.23240011009535e-05,-0.19994775268373732,0.0002508555533913636,0.007745273659294741,-0.028308291512746494,0.0038022149738471296,-0.013171690502614498,0.013013244700917494,0.06169895848250073,-0.032406029102973535,20.512571619819845,-32.642210838275915,-19.643671598746526,-10.279219912129845,17.524078781748344
5.16456714050563e-05,0.46161063423722,-0.39267372078600016,-8.779670548577211e-05,-0.19991331831943454,0.0004114840419060444,0.010277282211515637,-0.03771024204516364,0.005123845776548087,-0.017736352192409308,0.017217182151390356,0.08031424425734038,-0.035735303364632764,20.547883116867098,-32.6065145839506,-19.598200053546766,-10.4029007665514,16.774185452946785
7.72185935253229e-05,0.46151643730242253,-0.3926607722216952,-0.00013255611606934035,-0.19987062737630187,0.0006075427400778731,0.012786461060133302,-0.047098467398724884,0.0064742821524672,-0.022379705291784117,0.021345471566327007,0.09802934908591437,-0.03934390763010468,20.58436690355183,-32.57006052537447,-19.551934994115484,-10.526961946436474,16.05914404976468
0.00010776530278170582,0.4614034923365172,-0.3926450650260315,-0.00018674971002267693,-0.19981983051107885,0.0008373153229618603,0.015273354628191457,-0.05647248295269307,0.007853597831829817,-0.027096796976668287,0.02539843261150971,0.11488629144199364,-0.0432345786457019,20.621986564675936,-32.53284917954819,-19.50490959300289,-10.651347044862751,15.377335528189
0.00014324225432929145,0.46127182872882466,-0.39262654129296176,-0.000250515495396414,-0.1997610777607603,0.0010991655859726947,0.017738475773792815,-0.06583180384625291,0.00926186653489003,-0.03188289268686854,0.02937637515928169,0.13092513150541718,-0.047409819189165585,20.660708339302808,-32.49488183109678,-19.45715576826259,-10.776004347691643,14.727216299008925
0.00018360686902710904,0.4611214768376322,-0.39260514297012983,-0.00032398242744004094,-0.19969451855858913,0.0013915337109952457,0.020182307348908787,-0.0751759455962172,0.010699161415954235,-0.03673346602181347,0.03327960108557523,0.1461840625112755,-0.05187190648779587,20.70050085645449,-32.456160458732356,-19.40870425106074,-10.900886402969473,14.107314707265772
0.00022881747640132342,0.4609524679883457,-0.3925808118609828,-0.0004072708056685204,-0.19962030174685616,0.0017129327066530127,0.02260530368710719,-0.08450442464323955,0.012165554573496058,-0.04164418911423973,0.037108405866487296,0.16069949782888351,-0.0566229014913615,20.741334895637515,-32.416687668898795,-19.35958465030732,-11.02594963011857,13.516227676406503
0.0002788332604481481,0.46076483447067806,-0.39255348962774383,-0.0005004926525865551,-0.19953857558686663,0.0020619450145948843,0.025007892023412345,-0.09381675883381935,0.013661116619478763,-0.046610923459017344,0.040863079994764656,0.17450615397093577,-0.06166465873612092,20.78318316988667,-32.37646663585333,-19.30982551437827,-11.151153965219319,12.952617509401158
0.0003336142081468608,0.46055860953498867,-0.3925231177951405,-0.0006037520749373651,-0.19944948776639748,0.0024372192740423756,0.027390473849356344,-0.1031124678446869,0.015185916301678861,-0.05162971117540499,0.04454391023457121,0.1876371297237458,-0.06699883658036693,20.826020129228205,-32.33550104751969,-19.25945439000401,-11.276462539031355,12.415208839451559
0.00039312106055913027,0.46033382738787765,-0.3924896377547937,-0.0007171456083015001,-0.19935318540493527,0.0028374672372032585,0.02975342620613473,-0.11239107355552448,0.016740020173417948,-0.05669676668206749,0.048151180731109945,0.20012398158044153,-0.07262690762960831,20.869821782660935,-32.29379505651289,-19.20849787840522,-11.40184138471302,11.90278572326773
0.0004573152663964165,0.46009052318712684,-0.39245299077018236,-0.0008407625458318587,-0.1992498150569552,0.0032614608285040517,0.03209710291864312,-0.1216521003754036,0.01832349230566474,-0.061808468765179286,0.051685173990044464,0.21199679565039664,-0.07855016920169815,20.914565536924727,-32.2513532357998,-19.15698168876061,-11.527259172482538,11.41418887022066
0.000526158937942502,0.45982873303607125,-0.39241311798210843,-0.0009746852518736226,-0.1991395227134748,0.0037080293409240492,0.03442183577304272,-0.13089507552779872,0.0199363940369711,-0.066961353020882,0.05514617174019238,0.2232842562099987,-0.0847697537096522,20.960230050492214,-32.20818053851623,-19.10493068909384,-11.652686968721225,10.94831300099625
0.0005996148092232645,0.4595484939774741,-0.3923699604145941,-0.0011189894611821486,-0.19902245380209152,0.004176056763028191,0.03672793564038125,-0.14011952929856442,0.02157878375715932,-0.072152104654263,0.05853445569163194,0.23401371105207078,-0.09128663886324109,21.006795101359046,-32.16428226150707,-19.052368954668196,-11.778098017251764,10.504104329676371
0.0006776461963206274,0.45924984398697244,-0.3923234589811519,-0.0012737445644179044,-0.1988987531856912,0.004664479230595893,0.039015693548681424,-0.14932499525083429,0.02325071672108875,-0.07737755161787792,0.06185030820015968,0.24421123378385118,-0.09810165761025037,21.054241467343303,-32.11966401220626,-18.999319813978317,-11.903467540735614,10.080558163459365
0.0007602169597322275,0.4589328219661516,-0.3922735544913735,-0.001439013880565214,-0.1987685651599953,0.0051722825970286525,0.041285381705800046,-0.15851101041041227,0.024952244889199792,-0.08263465807365473,0.0650940128479494,0.2539016832163797,-0.10521550775506569,21.10255081772368,-32.07433167850894,-18.945805892428254,-12.028772560325866,9.676716614505423
